timestamp,report_month,report_year,jurisdiction,offender_profiles,arrestee,forensic_profiles,ndis_labs,investigations_aided,parser_used,source_file,capture_date,capture_year
20200814161013,6.0,2020.0,Virginia,460593,4318,24700,4,12195,post2017,20200814161013_ndis.html,2020-08-14 16:10:13,2020
20200814161013,6.0,2020.0,Washington,297312,0,11741,6,4861,post2017,20200814161013_ndis.html,2020-08-14 16:10:13,2020
20200814161013,6.0,2020.0,West Virginia,37493,0,2602,1,879,post2017,20200814161013_ndis.html,2020-08-14 16:10:13,2020
20200814161013,6.0,2020.0,Wisconsin,304815,17768,21390,2,8946,post2017,20200814161013_ndis.html,2020-08-14 16:10:13,2020
20200814161013,6.0,2020.0,Wyoming,28781,0,1555,1,528,post2017,20200814161013_ndis.html,2020-08-14 16:10:13,2020
20200816121500,6.0,2020.0,Alaska,24949,41306,2452,1,1056,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Arizona,372038,55918,28407,7,13288,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Arkansas,172764,50086,12231,1,6027,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,California,2101615,848042,115300,24,89189,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Colorado,203453,300372,25126,8,11734,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Connecticut,120517,0,10651,1,5850,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,DC,0,0,2877,1,785,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,DC/FBI Lab,927837,371243,8187,2,2193,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Delaware,19449,0,1578,1,267,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Florida,1095145,410484,88420,12,48957,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Georgia,369109,0,23007,4,9052,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Hawaii,39385,0,1872,1,809,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Idaho,57369,0,985,1,216,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Illinois,647684,793,49911,9,26741,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Indiana,290701,72055,16198,5,7125,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Iowa,131949,0,8788,1,3307,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Kansas,92621,112958,9387,5,3921,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Kentucky,201342,0,8729,1,3083,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Louisiana,154208,432176,19707,6,10483,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Maine,34893,0,3706,1,228,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Maryland,135301,44397,15363,6,5772,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Massachusetts,152578,0,13467,2,6118,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Michigan,387662,129499,34477,4,17257,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Minnesota,174992,0,20887,3,9848,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Mississippi,126281,5423,1622,1,906,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Missouri,328849,50960,30412,7,17118,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Montana,40251,0,1629,1,520,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Nebraska,48448,0,2627,1,792,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Nevada,99303,102853,11336,2,5874,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,New Hampshire,15911,0,2047,1,441,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,New Jersey,329389,15785,25073,2,12340,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,New Mexico,68382,59342,11102,3,5199,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,New York,670032,0,68622,8,28422,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,North Carolina,292739,52347,14557,3,5582,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,North Dakota,13225,30582,2092,1,1142,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Ohio,493289,293472,76218,8,31645,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Oklahoma,171587,6375,8229,3,4165,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Oregon,217525,0,17414,1,9148,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Pennsylvania,400484,0,22878,3,9942,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Puerto Rico,22101,2897,320,1,54,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Rhode Island,27102,708,1734,1,643,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,South Carolina,211449,44504,18542,5,8939,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,South Dakota,28030,47659,2298,1,1197,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Tables by NDIS Participant Alabama,250754,70339,20424,4,8092,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Tennessee,258283,135098,15326,4,6126,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Texas,945072,104469,84691,17,38683,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,U.S. Army,32653,90897,4282,1,229,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Utah,113828,21313,4762,1,258,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Vermont,20728,0,1159,1,636,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Virginia,460593,4318,24700,4,12195,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Washington,297312,0,11741,6,4861,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,West Virginia,37493,0,2602,1,879,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Wisconsin,304815,17768,21390,2,8946,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200816121500,6.0,2020.0,Wyoming,28781,0,1555,1,528,post2017,20200816121500_ndis.html,2020-08-16 12:15:00,2020
20200818151622,6.0,2020.0,Alaska,24949,41306,2452,1,1056,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Arizona,372038,55918,28407,7,13288,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Arkansas,172764,50086,12231,1,6027,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,California,2101615,848042,115300,24,89189,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Colorado,203453,300372,25126,8,11734,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Connecticut,120517,0,10651,1,5850,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,DC,0,0,2877,1,785,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,DC/FBI Lab,927837,371243,8187,2,2193,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Delaware,19449,0,1578,1,267,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Florida,1095145,410484,88420,12,48957,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Georgia,369109,0,23007,4,9052,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Hawaii,39385,0,1872,1,809,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Idaho,57369,0,985,1,216,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Illinois,647684,793,49911,9,26741,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Indiana,290701,72055,16198,5,7125,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Iowa,131949,0,8788,1,3307,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Kansas,92621,112958,9387,5,3921,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Kentucky,201342,0,8729,1,3083,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Louisiana,154208,432176,19707,6,10483,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Maine,34893,0,3706,1,228,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Maryland,135301,44397,15363,6,5772,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Massachusetts,152578,0,13467,2,6118,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Michigan,387662,129499,34477,4,17257,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Minnesota,174992,0,20887,3,9848,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Mississippi,126281,5423,1622,1,906,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Missouri,328849,50960,30412,7,17118,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Montana,40251,0,1629,1,520,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Nebraska,48448,0,2627,1,792,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Nevada,99303,102853,11336,2,5874,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,New Hampshire,15911,0,2047,1,441,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,New Jersey,329389,15785,25073,2,12340,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,New Mexico,68382,59342,11102,3,5199,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,New York,670032,0,68622,8,28422,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,North Carolina,292739,52347,14557,3,5582,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,North Dakota,13225,30582,2092,1,1142,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Ohio,493289,293472,76218,8,31645,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Oklahoma,171587,6375,8229,3,4165,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Oregon,217525,0,17414,1,9148,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Pennsylvania,400484,0,22878,3,9942,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Puerto Rico,22101,2897,320,1,54,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Rhode Island,27102,708,1734,1,643,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,South Carolina,211449,44504,18542,5,8939,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,South Dakota,28030,47659,2298,1,1197,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Tables by NDIS Participant Alabama,250754,70339,20424,4,8092,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Tennessee,258283,135098,15326,4,6126,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Texas,945072,104469,84691,17,38683,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,U.S. Army,32653,90897,4282,1,229,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Utah,113828,21313,4762,1,258,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Vermont,20728,0,1159,1,636,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Virginia,460593,4318,24700,4,12195,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Washington,297312,0,11741,6,4861,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,West Virginia,37493,0,2602,1,879,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Wisconsin,304815,17768,21390,2,8946,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200818151622,6.0,2020.0,Wyoming,28781,0,1555,1,528,post2017,20200818151622_ndis.html,2020-08-18 15:16:22,2020
20200820052431,6.0,2020.0,Alaska,24949,41306,2452,1,1056,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Arizona,372038,55918,28407,7,13288,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Arkansas,172764,50086,12231,1,6027,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,California,2101615,848042,115300,24,89189,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Colorado,203453,300372,25126,8,11734,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Connecticut,120517,0,10651,1,5850,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,DC,0,0,2877,1,785,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,DC/FBI Lab,927837,371243,8187,2,2193,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Delaware,19449,0,1578,1,267,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Florida,1095145,410484,88420,12,48957,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Georgia,369109,0,23007,4,9052,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Hawaii,39385,0,1872,1,809,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Idaho,57369,0,985,1,216,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Illinois,647684,793,49911,9,26741,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Indiana,290701,72055,16198,5,7125,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Iowa,131949,0,8788,1,3307,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Kansas,92621,112958,9387,5,3921,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Kentucky,201342,0,8729,1,3083,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Louisiana,154208,432176,19707,6,10483,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Maine,34893,0,3706,1,228,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Maryland,135301,44397,15363,6,5772,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Massachusetts,152578,0,13467,2,6118,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Michigan,387662,129499,34477,4,17257,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Minnesota,174992,0,20887,3,9848,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Mississippi,126281,5423,1622,1,906,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Missouri,328849,50960,30412,7,17118,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Montana,40251,0,1629,1,520,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Nebraska,48448,0,2627,1,792,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Nevada,99303,102853,11336,2,5874,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,New Hampshire,15911,0,2047,1,441,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,New Jersey,329389,15785,25073,2,12340,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,New Mexico,68382,59342,11102,3,5199,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,New York,670032,0,68622,8,28422,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,North Carolina,292739,52347,14557,3,5582,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,North Dakota,13225,30582,2092,1,1142,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Ohio,493289,293472,76218,8,31645,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Oklahoma,171587,6375,8229,3,4165,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Oregon,217525,0,17414,1,9148,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Pennsylvania,400484,0,22878,3,9942,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Puerto Rico,22101,2897,320,1,54,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Rhode Island,27102,708,1734,1,643,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,South Carolina,211449,44504,18542,5,8939,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,South Dakota,28030,47659,2298,1,1197,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Tables by NDIS Participant Alabama,250754,70339,20424,4,8092,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Tennessee,258283,135098,15326,4,6126,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Texas,945072,104469,84691,17,38683,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,U.S. Army,32653,90897,4282,1,229,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Utah,113828,21313,4762,1,258,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Vermont,20728,0,1159,1,636,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Virginia,460593,4318,24700,4,12195,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Washington,297312,0,11741,6,4861,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,West Virginia,37493,0,2602,1,879,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Wisconsin,304815,17768,21390,2,8946,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200820052431,6.0,2020.0,Wyoming,28781,0,1555,1,528,post2017,20200820052431_ndis.html,2020-08-20 05:24:31,2020
20200826044232,6.0,2020.0,Alaska,24949,41306,2452,1,1056,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Arizona,372038,55918,28407,7,13288,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Arkansas,172764,50086,12231,1,6027,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,California,2101615,848042,115300,24,89189,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Colorado,203453,300372,25126,8,11734,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Connecticut,120517,0,10651,1,5850,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,DC,0,0,2877,1,785,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,DC/FBI Lab,927837,371243,8187,2,2193,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Delaware,19449,0,1578,1,267,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Florida,1095145,410484,88420,12,48957,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Georgia,369109,0,23007,4,9052,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Hawaii,39385,0,1872,1,809,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Idaho,57369,0,985,1,216,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Illinois,647684,793,49911,9,26741,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Indiana,290701,72055,16198,5,7125,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Iowa,131949,0,8788,1,3307,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Kansas,92621,112958,9387,5,3921,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Kentucky,201342,0,8729,1,3083,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Louisiana,154208,432176,19707,6,10483,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Maine,34893,0,3706,1,228,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Maryland,135301,44397,15363,6,5772,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Massachusetts,152578,0,13467,2,6118,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Michigan,387662,129499,34477,4,17257,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Minnesota,174992,0,20887,3,9848,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Mississippi,126281,5423,1622,1,906,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Missouri,328849,50960,30412,7,17118,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Montana,40251,0,1629,1,520,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Nebraska,48448,0,2627,1,792,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Nevada,99303,102853,11336,2,5874,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,New Hampshire,15911,0,2047,1,441,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,New Jersey,329389,15785,25073,2,12340,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,New Mexico,68382,59342,11102,3,5199,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,New York,670032,0,68622,8,28422,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,North Carolina,292739,52347,14557,3,5582,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,North Dakota,13225,30582,2092,1,1142,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Ohio,493289,293472,76218,8,31645,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Oklahoma,171587,6375,8229,3,4165,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Oregon,217525,0,17414,1,9148,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Pennsylvania,400484,0,22878,3,9942,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Puerto Rico,22101,2897,320,1,54,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Rhode Island,27102,708,1734,1,643,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,South Carolina,211449,44504,18542,5,8939,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,South Dakota,28030,47659,2298,1,1197,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
20200826044232,6.0,2020.0,Tables by NDIS Participant Alabama,250754,70339,20424,4,8092,post2017,20200826044232_ndis.html,2020-08-26 04:42:32,2020
